# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
45400 0.0453505 1.86316
45500 0.0454505 1.98067
45600 0.0455505 1.98915
45700 0.0456505 2.07098
45800 0.0457505 2.08105
45900 0.0458505 1.9776
46000 0.0459505 1.95505
46100 0.0460505 1.96306
46200 0.0461505 2.05596
46300 0.0462505 2.02154
46400 0.0463505 2.06333
46500 0.0464505 2.0195
46600 0.0465505 1.99671
46700 0.0466505 2.05505
46800 0.0467505 2.0308
46900 0.0468505 2.07338
47000 0.0469505 2.05978
47100 0.0470505 2.00417
47200 0.0471505 2.03222
47300 0.0472505 2.009
47400 0.0473505 2.0911
47500 0.0474505 2.08988
47600 0.0475505 1.98889
47700 0.0476505 2.02714
47800 0.0477505 2.02653
47900 0.0478505 2.095
48000 0.0479505 2.09787
48100 0.0480505 2.10695
48200 0.0481505 2.15275
48300 0.0482505 2.01892
48400 0.0483505 1.96533
48500 0.0484505 2.0564
48600 0.0485505 2.0935
48700 0.0486505 2.12881
48800 0.0487505 2.16422
48900 0.0488505 2.03009
49000 0.0489505 2.15905
49100 0.0490505 2.02577
49200 0.0491505 2.10873
49300 0.0492505 2.12741
49400 0.0493505 2.15467
49500 0.0494505 2.07516
49600 0.0495505 2.04894
49700 0.0496505 2.07843
49800 0.0497505 2.15054
49900 0.0498505 2.23262
50000 0.0499505 2.18237
50100 0.0500505 2.15742
50200 0.0501505 2.19508
50300 0.0502505 2.1199
50400 0.0503505 2.15987
50500 0.0504505 2.06443
50600 0.0505505 2.14837
50700 0.0506505 2.22721
50800 0.0507505 2.18674
50900 0.0508505 2.17177
51000 0.0509505 2.16547
51100 0.0510505 2.05646
51200 0.0511505 2.14746
51300 0.0512505 2.18394
51400 0.0513505 2.16783
51500 0.0514505 2.12997
51600 0.0515505 2.1718
51700 0.0516505 2.26241
51800 0.0517505 2.21621
51900 0.0518505 2.18372
52000 0.0519505 2.21602
52100 0.0520505 2.25643
52200 0.0521505 2.19043
52300 0.0522505 2.19365
52400 0.0523505 2.19549
52500 0.0524505 2.1618
52600 0.0525505 2.17834
52700 0.0526505 2.30381
52800 0.0527505 2.30989
52900 0.0528505 2.17426
53000 0.0529505 2.17589
53100 0.0530505 2.21348
53200 0.0531505 2.22592
53300 0.0532505 2.25717
53400 0.0533505 2.34229
53500 0.0534505 2.31473
53600 0.0535505 2.33426
53700 0.0536505 2.1665
53800 0.0537505 2.19028
53900 0.0538505 2.23788
54000 0.0539505 2.39848
54100 0.0540505 2.36103
54200 0.0541505 2.26649
54300 0.0542505 2.2605
54400 0.0543505 2.18661
54500 0.0544505 2.24958
54600 0.0545505 2.25546
54700 0.0546505 2.30765
54800 0.0547505 2.37987
54900 0.0548505 2.37333
55000 0.0549505 2.28874
55100 0.0550505 2.20697
55200 0.0551505 2.29269
55300 0.0552505 2.29937
55400 0.0553505 2.34414
55500 0.0554505 2.33234
55600 0.0555505 2.43653
55700 0.0556505 2.30488
55800 0.0557505 2.30213
55900 0.0558505 2.34869
56000 0.0559505 2.35392
56100 0.0560505 2.24915
56200 0.0561505 2.29745
56300 0.0562505 2.37033
56400 0.0563505 2.34153
56500 0.0564505 2.36862
56600 0.0565505 2.33152
56700 0.0566505 2.40917
56800 0.0567505 2.42962
56900 0.0568505 2.37452
57000 0.0569505 2.32425
57100 0.0570505 2.3065
57200 0.0571505 2.44414
57300 0.0572505 2.39404
57400 0.0573505 2.33655
57500 0.0574505 2.39227
