# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
48200 0.0240752 1.25782
48300 0.0241253 1.28037
48400 0.0241752 1.36962
48500 0.0242252 1.34276
48600 0.0242752 1.3513
48700 0.0243252 1.38136
48800 0.0243753 1.29416
48900 0.0244252 1.29459
49000 0.0244753 1.27766
49100 0.0245253 1.23479
49200 0.0245752 1.26303
49300 0.0246252 1.35274
49400 0.0246752 1.38941
49500 0.0247252 1.38773
49600 0.0247752 1.39111
49700 0.0248253 1.33187
49800 0.0248753 1.29004
49900 0.0249252 1.26844
50000 0.0249752 1.29269
50100 0.0250252 1.31673
50200 0.0250752 1.37402
50300 0.0251252 1.37321
50400 0.0251752 1.4387
50500 0.0252252 1.40464
50600 0.0252752 1.37716
50700 0.0253252 1.29671
50800 0.0253753 1.29992
50900 0.0254252 1.32636
51000 0.0254752 1.37538
51100 0.0255252 1.37208
51200 0.0255753 1.38378
51300 0.0256252 1.39269
51400 0.0256752 1.44451
51500 0.0257253 1.34693
51600 0.0257752 1.35538
51700 0.0258252 1.38485
51800 0.0258753 1.32602
51900 0.0259252 1.34788
52000 0.0259752 1.3866
52100 0.0260252 1.39534
52200 0.0260752 1.38292
52300 0.0261252 1.38523
52400 0.0261752 1.35802
52500 0.0262252 1.33772
52600 0.0262752 1.35124
52700 0.0263252 1.38111
52800 0.0263753 1.37131
52900 0.0264253 1.39605
53000 0.0264752 1.41776
53100 0.0265252 1.44321
53200 0.0265752 1.46121
53300 0.0266252 1.35843
53400 0.0266752 1.35566
53500 0.0267253 1.35165
53600 0.0267752 1.42811
53700 0.0268252 1.40922
53800 0.0268752 1.46038
53900 0.0269252 1.38976
54000 0.0269752 1.4212
54100 0.0270252 1.42911
54200 0.0270752 1.40839
54300 0.0271252 1.39806
54400 0.0271752 1.44195
54500 0.0272252 1.41581
54600 0.0272753 1.412
54700 0.0273252 1.45625
54800 0.0273752 1.43781
54900 0.0274253 1.44689
55000 0.0274752 1.39083
55100 0.0275252 1.39851
55200 0.0275752 1.42408
55300 0.0276253 1.42013
55400 0.0276752 1.44219
55500 0.0277252 1.50813
55600 0.0277753 1.52452
55700 0.0278253 1.46844
55800 0.0278752 1.45155
55900 0.0279252 1.43427
56000 0.0279752 1.34695
56100 0.0280252 1.40404
56200 0.0280752 1.40846
56300 0.0281252 1.5366
56400 0.0281752 1.49166
56500 0.0282252 1.48285
56600 0.0282753 1.52872
56700 0.0283252 1.46935
56800 0.0283752 1.37442
56900 0.0284252 1.34627
57000 0.0284753 1.42054
57100 0.0285252 1.46398
57200 0.0285752 1.50403
57300 0.0286252 1.55329
57400 0.0286752 1.54446
57500 0.0287252 1.46863
57600 0.0287752 1.46739
57700 0.0288253 1.46423
57800 0.0288752 1.45437
57900 0.0289252 1.4775
58000 0.0289752 1.46379
58100 0.0290252 1.53501
58200 0.0290752 1.52299
58300 0.0291252 1.49937
58400 0.0291753 1.50561
58500 0.0292252 1.50595
58600 0.0292752 1.48532
58700 0.0293253 1.44795
58800 0.0293752 1.49106
58900 0.0294252 1.49543
59000 0.0294752 1.54231
59100 0.0295252 1.4969
59200 0.0295752 1.56264
59300 0.0296252 1.50083
59400 0.0296752 1.52566
59500 0.0297253 1.51264
59600 0.0297752 1.44837
59700 0.0298252 1.49871
59800 0.0298753 1.48266
59900 0.0299252 1.5264
60000 0.0299752 1.53877
60100 0.0300253 1.51375
60200 0.0300752 1.53443
60300 0.0301252 1.51926
60400 0.0301753 1.56975
60500 0.0302252 1.46345
60600 0.0302752 1.52537
60700 0.0303252 1.47367
60800 0.0303753 1.51102
60900 0.0304252 1.52169
61000 0.0304752 1.55713
61100 0.0305253 1.59204
61200 0.0305752 1.59501
61300 0.0306252 1.54412
61400 0.0306752 1.52462
61500 0.0307253 1.53558
61600 0.0307752 1.53097
61700 0.0308252 1.54149
61800 0.0308752 1.58435
61900 0.0309252 1.54494
62000 0.0309752 1.58001
62100 0.0310252 1.55115
62200 0.0310752 1.51529
62300 0.0311252 1.52917
62400 0.0311752 1.54959
62500 0.0312252 1.56069
62600 0.0312752 1.60992
62700 0.0313252 1.54629
62800 0.0313752 1.6252
62900 0.0314253 1.57168
63000 0.0314752 1.52015
63100 0.0315252 1.60091
63200 0.0315752 1.46421
63300 0.0316252 1.54206
63400 0.0316752 1.55514
63500 0.0317252 1.62607
63600 0.0317752 1.57277
63700 0.0318252 1.57607
63800 0.0318752 1.57966
63900 0.0319253 1.59452
64000 0.0319752 1.54192
64100 0.0320252 1.57503
64200 0.0320752 1.60016
64300 0.0321253 1.60538
64400 0.0321752 1.63483
64500 0.0322252 1.59873
64600 0.0322752 1.5551
64700 0.0323252 1.58555
64800 0.0323752 1.55584
64900 0.0324253 1.52819
65000 0.0324752 1.57771
65100 0.0325252 1.67533
65200 0.0325752 1.62472
65300 0.0326252 1.6495
65400 0.0326752 1.64942
65500 0.0327252 1.59238
65600 0.0327753 1.519
65700 0.0328252 1.54316
65800 0.0328752 1.59517
65900 0.0329252 1.64512
66000 0.0329753 1.62143
66100 0.0330252 1.67404
66200 0.0330752 1.60614
66300 0.0331253 1.6124
66400 0.0331752 1.59477
66500 0.0332252 1.52992
66600 0.0332752 1.5899
66700 0.0333253 1.63174
66800 0.0333752 1.62388
66900 0.0334252 1.68437
67000 0.0334753 1.7157
67100 0.0335252 1.64137
67200 0.0335752 1.63875
67300 0.0336253 1.6111
67400 0.0336753 1.58514
67500 0.0337252 1.58228
67600 0.0337752 1.72357
67700 0.0338252 1.77788
67800 0.0338752 1.68619
67900 0.0339252 1.72296
68000 0.0339752 1.69719
68100 0.0340252 1.64789
68200 0.0340752 1.55667
68300 0.0341253 1.5838
68400 0.0341752 1.67342
68500 0.0342252 1.61454
68600 0.0342752 1.7369
68700 0.0343253 1.78611
68800 0.0343752 1.74104
68900 0.0344252 1.70841
69000 0.0344752 1.65597
69100 0.0345253 1.61869
69200 0.0345752 1.57844
69300 0.0346252 1.64162
69400 0.0346753 1.63633
69500 0.0347252 1.66794
69600 0.0347752 1.71592
69700 0.0348253 1.7692
69800 0.0348752 1.72794
69900 0.0349252 1.68887
70000 0.0349752 1.66459
70100 0.0350253 1.66464
70200 0.0350752 1.61951
70300 0.0351252 1.66683
70400 0.0351752 1.72
70500 0.0352252 1.75858
70600 0.0352752 1.7637
